藏,书名,题材,朝代,页数,今译状态,source_url,复核说明,语体,语体依据
佛藏,佛说过去世佛分卫经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说逝童子经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说释摩男本四子经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说释摩男本经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说金光王童子经,佛教故事,宋,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说金耀童子经,佛教故事,宋,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说金色王经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说铁城泥犁经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说银色女经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长寿王经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者子六过出家经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者子制经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者子懊恼三处经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者施报经,佛教故事,宋,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者法志妻经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
佛藏,佛说长者音悦经,佛教故事,魏晋南北朝,1,无,无,仅见古文原文未见白话今译,,
子藏,旌异记,佛教故事,魏晋南北朝,1,无,无,辑佚残文及网络白话页无译注,,
佛藏,佛说大爱道般泥洹经,佛教故事,魏晋南北朝,1,无,无,仅维基文库CBETA原文无今译,,
佛藏,佛说大自在天子因地经,佛教故事,宋,1,无,无,仅原文无现代白话译注,,
佛藏,佛说大迦叶本经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说大鱼事经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说天王太子辟罗经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子刷护经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子和休经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子墓魄经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子慕魄经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子沐魄经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说太子瑞应本起经,佛教故事,魏晋南北朝,2,无,无,仅原文及聚合页无正式译注本,,
佛藏,佛说奈女祇域因缘经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说奈女耆域因缘经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说奈女耆婆经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说妇人遇辜经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说妙色王因缘经,佛教故事,隋唐,1,无,无,仅原文无现代白话译注,,
佛藏,佛说婆罗门子命终爱念不离经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说婆罗门避死经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说孝子经,佛教故事,魏晋南北朝,1,无,无,仅维基文库百科原文无译注本,,
佛藏,佛说差摩婆帝授记经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说师子月佛本生经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说师子素驮娑王断肉经,佛教故事,隋唐,1,无,无,仅原文无现代白话译注,,
佛藏,佛说幻士仁贤经,佛教故事,魏晋南北朝,3,无,无,仅原文无现代白话译注,,
佛藏,佛说弊魔试目连经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说弟子死复生经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说弥勒大成佛经,佛教故事,魏晋南北朝,2,无,无,仅原文无确证正式译注本,,
佛藏,佛说弥勒来时经,佛教故事,魏晋南北朝,1,无,无,仅原文无确证正式译注本,,
佛藏,佛说德光太子经,佛教故事,魏晋南北朝,4,无,无,仅原文无现代白话译注,,
佛藏,佛说德护长者经,佛教故事,隋唐,4,无,无,仅原文无现代白话译注,,
佛藏,佛说息诤因缘经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说懈怠耕者经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说报恩奉盆经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说摩登女解形中六事经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说摩诃迦叶度贫母经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说摩达国王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说摩邓女经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说放牛经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说文陀竭王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说旃陀越国王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说无垢贤女经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说普曜经,佛教故事,魏晋南北朝,20,无,无,仅维基文库CBETA原文无译注本,,
佛藏,佛说普达王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说月上女经,佛教故事,隋唐,4,无,无,仅原文无现代白话译注,,
佛藏,佛说月光童子经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说月明菩萨经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说未曾有因缘经,佛教故事,魏晋南北朝,2,无,无,仅维基文库CBETA原文无译注本,,
佛藏,佛说未生冤经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说末罗王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说柰女耆婆经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说树提伽经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说树提伽经之二,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说梵志女首意经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说梵志阿颰经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说梵摩难国王经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说沙曷比丘功德经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说波斯匿王太后崩尘土坌身经,佛教故事,魏晋南北朝,1,无,无,仅原文无现代白话译注,,
佛藏,佛说海龙王经,佛教故事,魏晋南北朝,5,无,无,仅维基文库识典原文无译注本,,
子藏,公门果报录,佛教故事,清,2,无,无,未检索到今译,,
集藏,梁皇宝卷,佛教故事,清,12,无,无,佛教宝卷未见白话今译,,
佛藏,七佛父母姓字经,佛教故事,魏晋南北朝,1,无,无,仅原文及大正藏PDF,,
佛藏,七女观经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,三宝感应要略录,佛教故事,宋,9,无,无,仅原文及校勘本无今译,,
佛藏,丛林盛事,佛教故事,宋,2,无,无,未见白话今译,,
佛藏,东国僧尼录,佛教故事,清,4,无,无,仅维基文库原文,,
佛藏,东林十八高贤传,佛教故事,宋,2,无,无,仅原文无可信今译,,
佛藏,中本起经,佛教故事,魏晋南北朝,2,无,无,未见白话译本,,
佛藏,二十四尊得道罗汉传,佛教故事,明,7,无,无,仅原文无校注今译,,
佛藏,云卧纪谭,佛教故事,宋,2,无,无,未见白话今译,,
佛藏,五母子经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,五母子经之二,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,五阴譬喻经,佛教故事,魏晋南北朝,1,无,无,仅原文无专门今译,,
佛藏,付法藏因缘传,佛教故事,魏晋南北朝,3,无,无,仅原文无白话译本,,
佛藏,付法藏因缘经,佛教故事,魏晋南北朝,2,无,无,仅原文无白话译本,,
佛藏,众许摩诃帝经,佛教故事,宋,5,无,无,仅原文无白话译本,,
佛藏,优婆夷志,佛教故事,清,2,无,无,未见白话今译,,
佛藏,传法宝纪,佛教故事,隋唐,1,无,无,仅敦煌写本校注无今译,,
佛藏,传法正宗记,佛教故事,宋,10,无,无,仅原文无白话译本,,
佛藏,伯亭大师传记总帙,佛教故事,清,1,无,无,仅原文无白话译本,,
佛藏,佛五百弟子自说本起经,佛教故事,魏晋南北朝,11,无,无,仅原文无白话译本,,
佛藏,佛入涅槃密迹金刚力士哀恋经,佛教故事,隋唐,1,无,无,仅原文无可信今译,,
佛藏,佛本行经,佛教故事,魏晋南北朝,53,无,无,仅原文无可信今译,,
佛藏,佛本行集经,佛教故事,隋唐,59,无,无,仅原文无可信今译,,
佛藏,佛母般泥洹经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛灭度后棺敛葬送经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛祖历代通载,佛教故事,元,22,无,无,仅有校注本无白话今译,,
佛藏,佛祖统纪,佛教故事,宋,74,无,无,仅原文无白话译本,,
佛藏,佛般泥洹经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说七女经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说三摩竭经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说九鹿经,佛教故事,魏晋南北朝,1,无,无,仅原文无专门白话译本,,
佛藏,佛说乳光佛经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说五无反复经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说五无反复经之二,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说五无返复经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说众许摩诃帝经,佛教故事,宋,7,无,无,仅原文无白话译本,,
佛藏,佛说优填王经,佛教故事,魏晋南北朝,1,无,无,仅原文无可信今译,,
佛藏,佛说佛大僧大经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说光明童子因缘经,佛教故事,宋,1,无,无,仅原文无白话译本,,
佛藏,佛说兜调经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说兴起行经,佛教故事,魏晋南北朝,3,无,无,仅原文无白话译本,,
佛藏,佛说净饭王般涅槃经,佛教故事,魏晋南北朝,1,无,无,仅原文无专门今译,,
佛藏,佛说力士移山经,佛教故事,魏晋南北朝,1,无,无,仅原文无可信今译,,
佛藏,佛说千佛因缘经,佛教故事,魏晋南北朝,3,无,无,仅原文无白话译本,,
佛藏,佛说呵雕阿那含经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说善乐长者经,佛教故事,宋,1,无,无,仅原文无白话译本,,
佛藏,佛说因缘僧护经,佛教故事,魏晋南北朝,1,无,无,仅原文无可信今译,,
佛藏,佛说国王不黎先尼十梦经,佛教故事,魏晋南北朝,1,无,无,仅原文无白话译本,,
佛藏,佛说大坚固婆罗门缘起经,佛教故事,宋,2,无,无,仅原文无白话译本,,
佛藏,佛说大意经,佛教故事,魏晋南北朝,1,无,无,仅原文无专门今译,,
子藏,宣验记,佛教故事,魏晋南北朝,1,无,无,仅鲁迅辑佚无白话今译,,
诗藏,六十种曲龙膏记,戏曲剧本,明,14,无,无,仅原文及六十种曲评注无白话译,,
诗藏,化人游词曲,戏曲剧本,清,3,无,无,仅见原文电子版未见今译,,
诗藏,娇红记,戏曲剧本,明,14,无,无,仅模板网站无可信今译本,,
诗藏,幽闺记,戏曲剧本,元,10,无,无,仅明刊校注本未见白话今译,,
诗藏,弦索西厢,戏曲剧本,明,14,无,无,未见现代白话译注本,,
诗藏,新缀白裘,戏曲剧本,清,17,无,无,仅原刊本未见白话今译,,
诗藏,新编杨椒山表忠蚺蛇胆,戏曲剧本,明,9,无,无,未检索到任何今译本,,
诗藏,梁山泊同窗琴书记,戏曲剧本,明,14,无,无,未见现代白话译注本,,
诗藏,楚曲十种临潼斗宝,戏曲剧本,清,2,无,无,仅汉剧剧目无今译,,
诗藏,清忠谱,戏曲剧本,清,6,无,无,仅十大悲剧集校点无白话译,,
诗藏,温凉盏鼓词,戏曲剧本,清,7,无,无,未检索到今译本,,
诗藏,盛明杂剧初集二集,戏曲剧本,明,92,无,无,仅原文眉批无白话今译,,
诗藏,精忠旗,戏曲剧本,明,7,无,无,仅简体重排本无白话译注,,
诗藏,綴白裘,戏曲剧本,清,153,无,无,仅整理排印本无白话今译,,
诗藏,聊斋剧作三种,戏曲剧本,清,1,无,无,仅原文电子版无今译,,
诗藏,花笺记,戏曲剧本,明,4,无,无,仅校订会校本无白话今译,,
诗藏,苏六娘,戏曲剧本,明,13,无,无,仅明本潮戏无现代译注,,
诗藏,茯苓仙传奇,戏曲剧本,清,6,无,无,仅原文电子版无今译,,
诗藏,荆釵记,戏曲剧本,元,11,无,无,仅明刊本无白话今译,,
诗藏,金花女,戏曲剧本,明,8,无,无,仅潮剧原本无现代译注,,
诗藏,雷峰塔,戏曲剧本,清,12,无,无,仅原文重排本无白话今译,,
诗藏,鹦鹉洲,戏曲剧本,清,4,无,无,未检索到戏曲今译本,,
诗藏,全元曲戏文,戏曲剧本,元,96,无,无,仅校注本无白话今译,,
诗藏,全元曲杂剧,戏曲剧本,元,296,无,无,河北教育校注非白话译本,,
诗藏,六十种曲三元记,戏曲剧本,明,8,无,无,仅古籍校点无今译,,
诗藏,六十种曲东郭记,戏曲剧本,明,19,无,无,仅古籍校点无今译,,
诗藏,六十种曲义侠记,戏曲剧本,明,15,无,无,仅古籍校点无今译,,
诗藏,六十种曲八义记,戏曲剧本,明,8,无,无,仅古籍校点无今译,,
诗藏,六十种曲千金记,戏曲剧本,明,11,无,无,仅古籍校点无今译,,
诗藏,六十种曲南柯记,戏曲剧本,明,11,无,无,临川四梦仅评注无白话,,
诗藏,六十种曲双烈记,戏曲剧本,明,19,无,无,仅古籍校点无今译,,
诗藏,六十种曲双珠记,戏曲剧本,明,21,无,无,仅古籍校点无今译,,
诗藏,六十种曲四喜记,戏曲剧本,明,10,无,无,仅古籍校点无今译,,
诗藏,六十种曲四贤记,戏曲剧本,明,17,无,无,仅古籍校点无今译,,
诗藏,六十种曲寻亲记,戏曲剧本,明,8,无,无,仅古籍校点无今译,,
诗藏,六十种曲幽闺记,戏曲剧本,元,9,无,无,四大南戏仅校注无白话,,
诗藏,六十种曲彩毫记,戏曲剧本,明,9,无,无,仅古籍校点无今译,,
诗藏,六十种曲怀香记,戏曲剧本,明,10,无,无,仅古籍校点无今译,,
诗藏,六十种曲投梭记,戏曲剧本,明,15,无,无,仅古籍校点无今译,,
诗藏,六十种曲明珠记,戏曲剧本,明,10,无,无,仅古籍校点无今译,,
诗藏,六十种曲昙花记,戏曲剧本,明,21,无,无,仅古籍校点无今译,,
诗藏,六十种曲春芜记,戏曲剧本,明,6,无,无,仅古籍校点无今译,,
诗藏,六十种曲杀狗记,戏曲剧本,明,17,无,无,四大南戏仅校注无白话,,
诗藏,六十种曲水浒记,戏曲剧本,明,14,无,无,仅古籍校点无今译,,
诗藏,六十种曲浣纱记,戏曲剧本,明,11,无,无,仅校注无出版白话译本,,
诗藏,六十种曲灌园记,戏曲剧本,明,11,无,无,仅古籍校点无今译,,
诗藏,六十种曲焚香记,戏曲剧本,明,10,无,无,仅古籍校点无今译,,
诗藏,六十种曲狮吼记,戏曲剧本,明,12,无,无,仅古籍校点无今译,,
诗藏,六十种曲玉合记,戏曲剧本,明,10,无,无,仅古籍校点无今译,,
